"","session","sender","receiver","sender_dialog","sender_id","sender_gender","receiver_id","receiver_gender"
"1",2102,"Ashley","Will","statement",1,"female",2,"male"
"2",2102,"Ashley","Saleh","statement",1,"female",3,"male"
"3",2102,"Saleh","Will","statement",3,"male",2,"male"
"4",2102,"Oleg","Ashley","question",4,"male",1,"female"
"5",2102,"Ashley","Will","question",1,"female",2,"male"
"6",2102,"Will","Ashley","disruption",2,"male",1,"female"
"7",2102,"Will","Ashley","statement",2,"male",1,"female"
"8",2102,"Vika","Ashley","question",5,"female",1,"female"
"9",2102,"Ashley","Vika","question",1,"female",5,"female"
"10",2102,"Vika","Oleg","statement",5,"female",4,"male"
"11",2102,"Oleg","Vika","statement",4,"male",5,"female"
"12",2102,"Saleh","Vika","statement",3,"male",5,"female"
"13",2102,"Vika","Will","statement",5,"female",2,"male"
"14",2102,"Will","Vika","statement",2,"male",5,"female"
"15",2102,"Vika","Will","statement",5,"female",2,"male"
"16",2102,"Will","Vika","statement",2,"male",5,"female"
"17",2102,"Will","Ashley","statement",2,"male",1,"female"
"18",2102,"Ashley","Will","statement",1,"female",2,"male"
"19",2102,"Will","Vika","statement",2,"male",5,"female"
"20",2102,"Vika","Will","statement",5,"female",2,"male"
"21",2102,"Vika","Ashley","statement",5,"female",1,"female"
"22",2102,"Ashley","Vika","question",1,"female",5,"female"
"23",2102,"Vika","Will","question",5,"female",2,"male"
"24",2102,"Will","Vika","statement",2,"male",5,"female"
"25",2102,"Vika","Ashley","statement",5,"female",1,"female"
"26",2102,"Ashley","Will","backchannel",1,"female",2,"male"
"27",2102,"Will","Vika","statement",2,"male",5,"female"
"28",2102,"Vika","Will","statement",5,"female",2,"male"
"29",2102,"Ashley","Will","floor-grabber",1,"female",2,"male"
"30",2102,"Will","Vika","statement",2,"male",5,"female"
"31",2102,"Will","Saleh","question",2,"male",3,"male"
"32",2102,"Saleh","Oleg","statement",3,"male",4,"male"
"33",2102,"Will","Saleh","statement",2,"male",3,"male"
"34",2102,"Will","Saleh","statement",2,"male",3,"male"
"35",2102,"Saleh","Will","statement",3,"male",2,"male"
"36",2102,"Ashley","Vika","disruption",1,"female",5,"female"
"37",2102,"Ashley","Will","backchannel",1,"female",2,"male"
"38",2102,"Will","Oleg","statement",2,"male",4,"male"
"39",2102,"Oleg","Ashley","floor-grabber",4,"male",1,"female"
"40",2102,"Ashley","Will","statement",1,"female",2,"male"
"41",2102,"Will","Oleg","statement",2,"male",4,"male"
"42",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"43",2102,"Ashley","Will","statement",1,"female",2,"male"
"44",2102,"Will","Vika","statement",2,"male",5,"female"
"45",2102,"Will","Ashley","statement",2,"male",1,"female"
"46",2102,"Ashley","Vika","statement",1,"female",5,"female"
"47",2102,"Vika","Will","statement",5,"female",2,"male"
"48",2102,"Will","Saleh","disruption",2,"male",3,"male"
"49",2102,"Saleh","Will","statement",3,"male",2,"male"
"50",2102,"Will","Ashley","statement",2,"male",1,"female"
"51",2102,"Ashley","Will","statement",1,"female",2,"male"
"52",2102,"Will","Ashley","statement",2,"male",1,"female"
"53",2102,"Ashley","Will","statement",1,"female",2,"male"
"54",2102,"Vika","Saleh","question",5,"female",3,"male"
"55",2102,"Saleh","Will","statement",3,"male",2,"male"
"56",2102,"Will","Ashley","statement",2,"male",1,"female"
"57",2102,"Ashley","Will","statement",1,"female",2,"male"
"58",2102,"Ashley","Saleh","backchannel",1,"female",3,"male"
"59",2102,"Ashley","Vika","backchannel",1,"female",5,"female"
"60",2102,"Vika","Oleg","backchannel",5,"female",4,"male"
"61",2102,"Oleg","Saleh","statement",4,"male",3,"male"
"62",2102,"Saleh","Will","floor-grabber",3,"male",2,"male"
"63",2102,"Will","Saleh","floor-grabber",2,"male",3,"male"
"64",2102,"Will","Ashley","floor-grabber",2,"male",1,"female"
"65",2102,"Ashley","Will","backchannel",1,"female",2,"male"
"66",2102,"Will","Saleh","question",2,"male",3,"male"
"67",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"68",2102,"Ashley","Will","statement",1,"female",2,"male"
"69",2102,"Will","Ashley","question",2,"male",1,"female"
"70",2102,"Ashley","Saleh","statement",1,"female",3,"male"
"71",2102,"Saleh","Will","backchannel",3,"male",2,"male"
"72",2102,"Will","Will","statement",2,"male",2,"male"
"73",2102,"Will","Saleh","statement",2,"male",3,"male"
"74",2102,"Ashley","Will","backchannel",1,"female",2,"male"
"75",2102,"Vika","Oleg","statement",5,"female",4,"male"
"76",2102,"Will","Ashley","statement",2,"male",1,"female"
"77",2102,"Will","Vika","question",2,"male",5,"female"
"78",2102,"Will","Vika","statement",2,"male",5,"female"
"79",2102,"Vika","Will","question",5,"female",2,"male"
"80",2102,"Will","Vika","disruption",2,"male",5,"female"
"81",2102,"Saleh","Saleh","statement",3,"male",3,"male"
"82",2102,"Saleh","Will","statement",3,"male",2,"male"
"83",2102,"Oleg","Vika","statement",4,"male",5,"female"
"84",2102,"Vika","Oleg","statement",5,"female",4,"male"
"85",2102,"Oleg","Will","statement",4,"male",2,"male"
"86",2102,"Vika","Saleh","floor-grabber",5,"female",3,"male"
"87",2102,"Saleh","Will","statement",3,"male",2,"male"
"88",2102,"Will","Saleh","disruption",2,"male",3,"male"
"89",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"90",2102,"Ashley","Saleh","statement",1,"female",3,"male"
"91",2102,"Saleh","Vika","statement",3,"male",5,"female"
"92",2102,"Vika","Will","statement",5,"female",2,"male"
"93",2102,"Will","Ashley","statement",2,"male",1,"female"
"94",2102,"Ashley","Saleh","statement",1,"female",3,"male"
"95",2102,"Saleh","Will","statement",3,"male",2,"male"
"96",2102,"Ashley","Will","statement",1,"female",2,"male"
"97",2102,"Saleh","Will","statement",3,"male",2,"male"
"98",2102,"Will","Ashley","statement",2,"male",1,"female"
"99",2102,"Will","Ashley","statement",2,"male",1,"female"
"100",2102,"Ashley","Will","floor-grabber",1,"female",2,"male"
"101",2102,"Will","Ashley","statement",2,"male",1,"female"
"102",2102,"Ashley","Will","floor-grabber",1,"female",2,"male"
"103",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"104",2102,"Ashley","Vika","statement",1,"female",5,"female"
"105",2102,"Vika","Ashley","statement",5,"female",1,"female"
"106",2102,"Ashley","Will","floor-grabber",1,"female",2,"male"
"107",2102,"Will","Ashley","statement",2,"male",1,"female"
"108",2102,"Ashley","Will","statement",1,"female",2,"male"
"109",2102,"Will","Ashley","statement",2,"male",1,"female"
"110",2102,"Ashley","Will","statement",1,"female",2,"male"
"111",2102,"Will","Oleg","statement",2,"male",4,"male"
"112",2102,"Oleg","Vika","statement",4,"male",5,"female"
"113",2102,"Vika","Vika","statement",5,"female",5,"female"
"114",2102,"Ashley","Will","statement",1,"female",2,"male"
"115",2102,"Will","Ashley","statement",2,"male",1,"female"
"116",2102,"Will","Ashley","statement",2,"male",1,"female"
"117",2102,"Ashley","Vika","statement",1,"female",5,"female"
"118",2102,"Vika","Vika","disruption",5,"female",5,"female"
"119",2102,"Vika","Will","statement",5,"female",2,"male"
"120",2102,"Will","Oleg","statement",2,"male",4,"male"
"121",2102,"Ashley","Oleg","statement",1,"female",4,"male"
"122",2102,"Will","Oleg","statement",2,"male",4,"male"
"123",2102,"Will","Vika","backchannel",2,"male",5,"female"
"124",2102,"Vika","Will","statement",5,"female",2,"male"
"125",2102,"Will","Will","question",2,"male",2,"male"
"126",2102,"Will","Vika","statement",2,"male",5,"female"
"127",2102,"Ashley","Will","statement",1,"female",2,"male"
"128",2102,"Will","Vika","statement",2,"male",5,"female"
"129",2102,"Vika","Will","statement",5,"female",2,"male"
"130",2102,"Will","Saleh","statement",2,"male",3,"male"
"131",2102,"Saleh","Ashley","floor-grabber",3,"male",1,"female"
"132",2102,"Ashley","Will","statement",1,"female",2,"male"
"133",2102,"Will","Ashley","statement",2,"male",1,"female"
"134",2102,"Ashley","Vika","statement",1,"female",5,"female"
"135",2102,"Vika","Ashley","statement",5,"female",1,"female"
"136",2102,"Ashley","Vika","disruption",1,"female",5,"female"
"137",2102,"Vika","Oleg","statement",5,"female",4,"male"
"138",2102,"Oleg","Will","statement",4,"male",2,"male"
"139",2102,"Will","Vika","question",2,"male",5,"female"
"140",2102,"Vika","Will","statement",5,"female",2,"male"
"141",2102,"Will","Vika","statement",2,"male",5,"female"
"142",2102,"Vika","Will","statement",5,"female",2,"male"
"143",2102,"Will","Vika","statement",2,"male",5,"female"
"144",2102,"Vika","Vika","question",5,"female",5,"female"
"145",2102,"Vika","Will","statement",5,"female",2,"male"
"146",2102,"Will","Saleh","statement",2,"male",3,"male"
"147",2102,"Saleh","Will","statement",3,"male",2,"male"
"148",2102,"Vika","Will","statement",5,"female",2,"male"
"149",2102,"Will","Will","statement",2,"male",2,"male"
"150",2102,"Will","Oleg","statement",2,"male",4,"male"
"151",2102,"Oleg","Will","statement",4,"male",2,"male"
"152",2102,"Will","Vika","disruption",2,"male",5,"female"
"153",2102,"Vika","Oleg","question",5,"female",4,"male"
"154",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"155",2102,"Oleg","Vika","statement",4,"male",5,"female"
"156",2102,"Vika","Oleg","statement",5,"female",4,"male"
"157",2102,"Oleg","Vika","question",4,"male",5,"female"
"158",2102,"Vika","Will","statement",5,"female",2,"male"
"159",2102,"Will","Oleg","statement",2,"male",4,"male"
"160",2102,"Vika","Will","statement",5,"female",2,"male"
"161",2102,"Will","Ashley","floor-grabber",2,"male",1,"female"
"162",2102,"Ashley","Vika","statement",1,"female",5,"female"
"163",2102,"Vika","Oleg","question",5,"female",4,"male"
"164",2102,"Oleg","Ashley","statement",4,"male",1,"female"
"165",2102,"Ashley","Vika","statement",1,"female",5,"female"
"166",2102,"Will","Oleg","statement",2,"male",4,"male"
"167",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"168",2102,"Ashley","Will","statement",1,"female",2,"male"
"169",2102,"Will","Vika","statement",2,"male",5,"female"
"170",2102,"Vika","Will","question",5,"female",2,"male"
"171",2102,"Will","Vika","statement",2,"male",5,"female"
"172",2102,"Vika","Will","statement",5,"female",2,"male"
"173",2102,"Will","Saleh","statement",2,"male",3,"male"
"174",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"175",2102,"Ashley","Will","backchannel",1,"female",2,"male"
"176",2102,"Will","Oleg","backchannel",2,"male",4,"male"
"177",2102,"Will","Oleg","statement",2,"male",4,"male"
"178",2102,"Oleg","Vika","statement",4,"male",5,"female"
"179",2102,"Vika","Oleg","statement",5,"female",4,"male"
"180",2102,"Oleg","Will","floor-grabber",4,"male",2,"male"
"181",2102,"Will","Will","statement",2,"male",2,"male"
"182",2102,"Will","Vika","statement",2,"male",5,"female"
"183",2102,"Vika","Oleg","statement",5,"female",4,"male"
"184",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"185",2102,"Oleg","Ashley","disruption",4,"male",1,"female"
"186",2102,"Ashley","Will","question",1,"female",2,"male"
"187",2102,"Will","Oleg","statement",2,"male",4,"male"
"188",2102,"Oleg","Will","statement",4,"male",2,"male"
"189",2102,"Will","Oleg","statement",2,"male",4,"male"
"190",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"191",2102,"Ashley","Oleg","statement",1,"female",4,"male"
"192",2102,"Oleg","Saleh","statement",4,"male",3,"male"
"193",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"194",2102,"Oleg","Vika","statement",4,"male",5,"female"
"195",2102,"Vika","Oleg","statement",5,"female",4,"male"
"196",2102,"Oleg","Oleg","question",4,"male",4,"male"
"197",2102,"Oleg","Ashley","question",4,"male",1,"female"
"198",2102,"Ashley","Oleg","question",1,"female",4,"male"
"199",2102,"Oleg","Will","statement",4,"male",2,"male"
"200",2102,"Will","Vika","statement",2,"male",5,"female"
"201",2102,"Vika","Oleg","statement",5,"female",4,"male"
"202",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"203",2102,"Oleg","Saleh","disruption",4,"male",3,"male"
"204",2102,"Saleh","Saleh","statement",3,"male",3,"male"
"205",2102,"Saleh","Ashley","question",3,"male",1,"female"
"206",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"207",2102,"Ashley","Saleh","question",1,"female",3,"male"
"208",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"209",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"210",2102,"Ashley","Saleh","statement",1,"female",3,"male"
"211",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"212",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"213",2102,"Oleg","Ashley","floor-grabber",4,"male",1,"female"
"214",2102,"Ashley","Oleg","statement",1,"female",4,"male"
"215",2102,"Oleg","Saleh","statement",4,"male",3,"male"
"216",2102,"Saleh","Oleg","statement",3,"male",4,"male"
"217",2102,"Oleg","Will","question",4,"male",2,"male"
"218",2102,"Will","Oleg","statement",2,"male",4,"male"
"219",2102,"Oleg","Ashley","statement",4,"male",1,"female"
"220",2102,"Ashley","Oleg","statement",1,"female",4,"male"
"221",2102,"Oleg","Will","statement",4,"male",2,"male"
"222",2102,"Will","Will","floor-grabber",2,"male",2,"male"
"223",2102,"Will","Oleg","disruption",2,"male",4,"male"
"224",2102,"Will","Oleg","statement",2,"male",4,"male"
"225",2102,"Oleg","Saleh","statement",4,"male",3,"male"
"226",2102,"Saleh","Vika","statement",3,"male",5,"female"
"227",2102,"Vika","Oleg","question",5,"female",4,"male"
"228",2102,"Oleg","Saleh","statement",4,"male",3,"male"
"229",2102,"Saleh","Ashley","statement",3,"male",1,"female"
"230",2102,"Ashley","Vika","statement",1,"female",5,"female"
"231",2102,"Vika","Oleg","statement",5,"female",4,"male"
"232",2102,"Oleg","Vika","statement",4,"male",5,"female"
"233",2102,"Vika","Will","statement",5,"female",2,"male"
"234",2102,"Will","Oleg","statement",2,"male",4,"male"
"235",2102,"Oleg","Vika","question",4,"male",5,"female"
"236",2102,"Vika","Oleg","statement",5,"female",4,"male"
"237",2102,"Oleg","Saleh","statement",4,"male",3,"male"
"238",2102,"Saleh","Saleh","statement",3,"male",3,"male"
"239",2102,"Vika","Ashley","statement",5,"female",1,"female"
"240",2102,"Vika","Will","statement",5,"female",2,"male"
"241",2102,"Will","Vika","statement",2,"male",5,"female"
"242",2102,"Vika","Will","question",5,"female",2,"male"
"243",2102,"Will","Vika","statement",2,"male",5,"female"
"244",2102,"Oleg","Vika","statement",4,"male",5,"female"
"245",2102,"Vika","Oleg","statement",5,"female",4,"male"
"246",2102,"Oleg","Vika","disruption",4,"male",5,"female"
"247",2102,"Vika","Oleg","statement",5,"female",4,"male"
"248",2102,"Oleg","Will","statement",4,"male",2,"male"
"249",2102,"Will","Oleg","statement",2,"male",4,"male"
"250",2102,"Oleg","Vika","statement",4,"male",5,"female"
"251",2102,"Vika","Will","statement",5,"female",2,"male"
"252",2102,"Will","Vika","statement",2,"male",5,"female"
"253",2102,"Vika","Will","floor-grabber",5,"female",2,"male"
"254",2102,"Will","Oleg","statement",2,"male",4,"male"
"255",2102,"Oleg","Vika","disruption",4,"male",5,"female"
"256",2102,"Vika","Vika","statement",5,"female",5,"female"
"257",2102,"Vika","Oleg","statement",5,"female",4,"male"
"258",2102,"Vika","Oleg","statement",5,"female",4,"male"
"259",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"260",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"261",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"262",2102,"Oleg","Saleh","statement",4,"male",3,"male"
"263",2102,"Saleh","Oleg","statement",3,"male",4,"male"
"264",2102,"Oleg","Vika","question",4,"male",5,"female"
"265",2102,"Vika","Saleh","statement",5,"female",3,"male"
"266",2102,"Saleh","Will","statement",3,"male",2,"male"
"267",2102,"Will","Oleg","question",2,"male",4,"male"
"268",2102,"Oleg","Saleh","statement",4,"male",3,"male"
"269",2102,"Saleh","Oleg","statement",3,"male",4,"male"
"270",2102,"Oleg","Saleh","question",4,"male",3,"male"
"271",2102,"Saleh","Oleg","statement",3,"male",4,"male"
"272",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"273",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"274",2102,"Oleg","Will","floor-grabber",4,"male",2,"male"
"275",2102,"Will","Ashley","statement",2,"male",1,"female"
"276",2102,"Ashley","Will","statement",1,"female",2,"male"
"277",2102,"Will","Saleh","statement",2,"male",3,"male"
"278",2102,"Saleh","Vika","statement",3,"male",5,"female"
"279",2102,"Vika","Will","question",5,"female",2,"male"
"280",2102,"Will","Saleh","statement",2,"male",3,"male"
"281",2102,"Saleh","Will","statement",3,"male",2,"male"
"282",2102,"Vika","Will","statement",5,"female",2,"male"
"283",2102,"Will","Oleg","question",2,"male",4,"male"
"284",2102,"Ashley","Oleg","statement",1,"female",4,"male"
"285",2102,"Oleg","Ashley","question",4,"male",1,"female"
"286",2102,"Oleg","Saleh","statement",4,"male",3,"male"
"287",2102,"Saleh","Oleg","statement",3,"male",4,"male"
"288",2102,"Saleh","Oleg","statement",3,"male",4,"male"
"289",2102,"Oleg","Vika","statement",4,"male",5,"female"
"290",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"291",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"292",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"293",2102,"Oleg","Oleg","statement",4,"male",4,"male"
"294",2102,"Will","Will","statement",2,"male",2,"male"
"295",2102,"Will","Oleg","floor-grabber",2,"male",4,"male"
"296",2102,"Oleg","Will","statement",4,"male",2,"male"
"297",2102,"Will","Saleh","statement",2,"male",3,"male"
"298",2106,"Will","Oleg","disruption",2,"male",4,"male"
"299",2106,"Oleg","Ashley","disruption",4,"male",1,"female"
"300",2106,"Ashley","Oleg","question",1,"female",4,"male"
"301",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"302",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"303",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"304",2106,"Oleg","Ashley","question",4,"male",1,"female"
"305",2106,"Ashley","Ashley","statement",1,"female",1,"female"
"306",2106,"Ashley","Saleh","question",1,"female",3,"male"
"307",2106,"Saleh","Oleg","statement",3,"male",4,"male"
"308",2106,"Oleg","Ashley","floor-grabber",4,"male",1,"female"
"309",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"310",2106,"Oleg","Ashley","question",4,"male",1,"female"
"311",2106,"Ashley","Will","question",1,"female",2,"male"
"312",2106,"Will","Ashley","statement",2,"male",1,"female"
"313",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"314",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"315",2106,"Ashley","Oleg","backchannel",1,"female",4,"male"
"316",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"317",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"318",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"319",2106,"Ashley","Ashley","floor-grabber",1,"female",1,"female"
"320",2106,"Ashley","Oleg","question",1,"female",4,"male"
"321",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"322",2106,"Ashley","Vika","statement",1,"female",5,"female"
"323",2106,"Vika","Ashley","statement",5,"female",1,"female"
"324",2106,"Ashley","Vika","question",1,"female",5,"female"
"325",2106,"Vika","Oleg","statement",5,"female",4,"male"
"326",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"327",2106,"Ashley","Oleg","question",1,"female",4,"male"
"328",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"329",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"330",2106,"Oleg","Will","question",4,"male",2,"male"
"331",2106,"Will","Vika","statement",2,"male",5,"female"
"332",2106,"Vika","Will","statement",5,"female",2,"male"
"333",2106,"Will","Saleh","statement",2,"male",3,"male"
"334",2106,"Saleh","Will","question",3,"male",2,"male"
"335",2106,"Will","Saleh","statement",2,"male",3,"male"
"336",2106,"Saleh","Vika","statement",3,"male",5,"female"
"337",2106,"Vika","Ashley","question",5,"female",1,"female"
"338",2106,"Ashley","Vika","statement",1,"female",5,"female"
"339",2106,"Vika","Ashley","question",5,"female",1,"female"
"340",2106,"Ashley","Vika","statement",1,"female",5,"female"
"341",2106,"Vika","Oleg","question",5,"female",4,"male"
"342",2106,"Oleg","Vika","statement",4,"male",5,"female"
"343",2106,"Vika","Oleg","statement",5,"female",4,"male"
"344",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"345",2106,"Ashley","Ashley","statement",1,"female",1,"female"
"346",2106,"Ashley","Oleg","question",1,"female",4,"male"
"347",2106,"Oleg","Oleg","statement",4,"male",4,"male"
"348",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"349",2106,"Ashley","Vika","question",1,"female",5,"female"
"350",2106,"Vika","Ashley","statement",5,"female",1,"female"
"351",2106,"Ashley","Oleg","question",1,"female",4,"male"
"352",2106,"Oleg","Ashley","disruption",4,"male",1,"female"
"353",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"354",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"355",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"356",2106,"Oleg","Will","statement",4,"male",2,"male"
"357",2106,"Will","Saleh","statement",2,"male",3,"male"
"358",2106,"Saleh","Will","question",3,"male",2,"male"
"359",2106,"Will","Vika","statement",2,"male",5,"female"
"360",2106,"Vika","Ashley","statement",5,"female",1,"female"
"361",2106,"Ashley","Will","statement",1,"female",2,"male"
"362",2106,"Will","Oleg","statement",2,"male",4,"male"
"363",2106,"Oleg","Saleh","statement",4,"male",3,"male"
"364",2106,"Saleh","Ashley","question",3,"male",1,"female"
"365",2106,"Ashley","Will","floor-grabber",1,"female",2,"male"
"366",2106,"Will","Oleg","statement",2,"male",4,"male"
"367",2106,"Oleg","Vika","floor-grabber",4,"male",5,"female"
"368",2106,"Vika","Ashley","statement",5,"female",1,"female"
"369",2106,"Ashley","Saleh","statement",1,"female",3,"male"
"370",2106,"Saleh","Will","question",3,"male",2,"male"
"371",2106,"Will","Ashley","statement",2,"male",1,"female"
"372",2106,"Ashley","Ashley","statement",1,"female",1,"female"
"373",2106,"Ashley","Saleh","statement",1,"female",3,"male"
"374",2106,"Saleh","Ashley","statement",3,"male",1,"female"
"375",2106,"Ashley","Will","question",1,"female",2,"male"
"376",2106,"Will","Ashley","question",2,"male",1,"female"
"377",2106,"Ashley","Vika","backchannel",1,"female",5,"female"
"378",2106,"Vika","Oleg","statement",5,"female",4,"male"
"379",2106,"Oleg","Vika","statement",4,"male",5,"female"
"380",2106,"Vika","Ashley","statement",5,"female",1,"female"
"381",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"382",2106,"Oleg","Saleh","floor-grabber",4,"male",3,"male"
"383",2106,"Saleh","Oleg","statement",3,"male",4,"male"
"384",2106,"Oleg","Ashley","question",4,"male",1,"female"
"385",2106,"Ashley","Oleg","question",1,"female",4,"male"
"386",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"387",2106,"Ashley","Vika","disruption",1,"female",5,"female"
"388",2106,"Vika","Oleg","statement",5,"female",4,"male"
"389",2106,"Oleg","Saleh","statement",4,"male",3,"male"
"390",2106,"Saleh","Ashley","statement",3,"male",1,"female"
"391",2106,"Ashley","Saleh","statement",1,"female",3,"male"
"392",2106,"Saleh","Ashley","statement",3,"male",1,"female"
"393",2106,"Ashley","Vika","floor-grabber",1,"female",5,"female"
"394",2106,"Vika","Ashley","statement",5,"female",1,"female"
"395",2106,"Ashley","Oleg","question",1,"female",4,"male"
"396",2106,"Oleg","Ashley","question",4,"male",1,"female"
"397",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"398",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"399",2106,"Ashley","Vika","question",1,"female",5,"female"
"400",2106,"Vika","Will","question",5,"female",2,"male"
"401",2106,"Will","Vika","question",2,"male",5,"female"
"402",2106,"Vika","Will","question",5,"female",2,"male"
"403",2106,"Will","Vika","statement",2,"male",5,"female"
"404",2106,"Vika","Ashley","statement",5,"female",1,"female"
"405",2106,"Ashley","Ashley","question",1,"female",1,"female"
"406",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"407",2106,"Oleg","Will","statement",4,"male",2,"male"
"408",2106,"Will","Ashley","statement",2,"male",1,"female"
"409",2106,"Ashley","Will","floor-grabber",1,"female",2,"male"
"410",2106,"Will","Ashley","statement",2,"male",1,"female"
"411",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"412",2106,"Oleg","Will","question",4,"male",2,"male"
"413",2106,"Will","Ashley","statement",2,"male",1,"female"
"414",2106,"Ashley","Will","statement",1,"female",2,"male"
"415",2106,"Will","Will","floor-grabber",2,"male",2,"male"
"416",2106,"Will","Ashley","statement",2,"male",1,"female"
"417",2106,"Ashley","Ashley","statement",1,"female",1,"female"
"418",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"419",2106,"Oleg","Ashley","question",4,"male",1,"female"
"420",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"421",2106,"Oleg","Vika","statement",4,"male",5,"female"
"422",2106,"Vika","Oleg","question",5,"female",4,"male"
"423",2106,"Oleg","Oleg","question",4,"male",4,"male"
"424",2106,"Oleg","Ashley","question",4,"male",1,"female"
"425",2106,"Ashley","Oleg","backchannel",1,"female",4,"male"
"426",2106,"Oleg","Ashley","question",4,"male",1,"female"
"427",2106,"Ashley","Will","statement",1,"female",2,"male"
"428",2106,"Will","Ashley","backchannel",2,"male",1,"female"
"429",2106,"Ashley","Vika","statement",1,"female",5,"female"
"430",2106,"Vika","Oleg","backchannel",5,"female",4,"male"
"431",2106,"Oleg","Ashley","floor-grabber",4,"male",1,"female"
"432",2106,"Ashley","Vika","question",1,"female",5,"female"
"433",2106,"Vika","Ashley","question",5,"female",1,"female"
"434",2106,"Ashley","Vika","question",1,"female",5,"female"
"435",2106,"Vika","Will","statement",5,"female",2,"male"
"436",2106,"Will","Oleg","disruption",2,"male",4,"male"
"437",2106,"Oleg","Will","statement",4,"male",2,"male"
"438",2106,"Will","Ashley","floor-grabber",2,"male",1,"female"
"439",2106,"Ashley","Will","statement",1,"female",2,"male"
"440",2106,"Will","Will","statement",2,"male",2,"male"
"441",2106,"Will","Oleg","statement",2,"male",4,"male"
"442",2106,"Oleg","Will","question",4,"male",2,"male"
"443",2106,"Will","Oleg","statement",2,"male",4,"male"
"444",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"445",2106,"Ashley","Will","question",1,"female",2,"male"
"446",2106,"Will","Oleg","statement",2,"male",4,"male"
"447",2106,"Oleg","Vika","statement",4,"male",5,"female"
"448",2106,"Vika","Ashley","statement",5,"female",1,"female"
"449",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"450",2106,"Oleg","Ashley","statement",4,"male",1,"female"
"451",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"452",2106,"Oleg","Vika","statement",4,"male",5,"female"
"453",2106,"Vika","Ashley","backchannel",5,"female",1,"female"
"454",2106,"Ashley","Saleh","statement",1,"female",3,"male"
"455",2106,"Saleh","Will","statement",3,"male",2,"male"
"456",2106,"Will","Saleh","question",2,"male",3,"male"
"457",2106,"Saleh","Ashley","statement",3,"male",1,"female"
"458",2106,"Ashley","Will","question",1,"female",2,"male"
"459",2106,"Will","Ashley","statement",2,"male",1,"female"
"460",2106,"Ashley","Vika","statement",1,"female",5,"female"
"461",2106,"Vika","Ashley","backchannel",5,"female",1,"female"
"462",2106,"Ashley","Oleg","statement",1,"female",4,"male"
"463",2106,"Oleg","Will","statement",4,"male",2,"male"
"464",2106,"Will","Ashley","statement",2,"male",1,"female"
"465",2106,"Ashley","Vika","statement",1,"female",5,"female"
"466",2106,"Vika","Ashley","statement",5,"female",1,"female"
"467",2106,"Ashley","Saleh","statement",1,"female",3,"male"
