"","session","time","sender_id","receiver_id","sender_gender","receiver_gender","dialog"
"1",2102,1,1,2,"Male","Female","disruption"
"2",2102,2,2,3,"Female","Male","statement"
"3",2102,3,3,1,"Male","Male","question"
"4",2102,4,1,2,"Male","Female","statement"
"5",2102,5,2,1,"Female","Male","statement"
"6",2102,6,1,3,"Male","Male","statement"
"7",2102,7,3,4,"Male","Female","question"
"8",2102,8,4,2,"Female","Female","statement"
"9",2102,9,2,5,"Female","Male","statement"
"10",2102,10,5,3,"Male","Male","statement"
"11",2102,11,3,1,"Male","Male","statement"
"12",2102,12,1,6,"Male","Male","statement"
"13",2102,13,6,2,"Male","Female","question"
"14",2102,14,2,3,"Female","Male","question"
"15",2102,15,3,2,"Male","Female","disruption"
"16",2102,16,2,1,"Female","Male","floor-grabber"
"17",2102,17,1,3,"Male","Male","floor-grabber"
"18",2102,18,3,2,"Male","Female","statement"
"19",2102,19,2,1,"Female","Male","question"
"20",2102,20,1,5,"Male","Male","statement"
"21",2102,21,5,1,"Male","Male","statement"
"22",2102,22,1,7,"Male","Female","statement"
"23",2102,23,7,2,"Female","Female","question"
"24",2102,24,2,7,"Female","Female","question"
"25",2102,25,7,6,"Female","Male","statement"
"26",2102,26,6,7,"Male","Female","statement"
"27",2102,27,7,1,"Female","Male","question"
"28",2102,28,1,5,"Male","Male","question"
"29",2102,29,5,7,"Male","Female","statement"
"30",2102,30,7,1,"Female","Male","question"
"31",2102,31,1,1,"Male","Male","statement"
"32",2102,32,1,3,"Male","Male","statement"
"33",2102,33,3,1,"Male","Male","statement"
"34",2102,34,1,7,"Male","Female","statement"
"35",2102,35,7,3,"Female","Male","statement"
"36",2102,36,3,7,"Male","Female","statement"
"37",2102,37,7,1,"Female","Male","statement"
"38",2102,38,1,7,"Male","Female","statement"
"39",2102,39,7,1,"Female","Male","floor-grabber"
"40",2102,40,1,7,"Male","Female","statement"
"41",2102,41,7,1,"Female","Male","question"
"42",2102,42,1,7,"Male","Female","statement"
"43",2102,43,7,3,"Female","Male","statement"
"44",2102,44,3,7,"Male","Female","statement"
"45",2102,45,7,1,"Female","Male","statement"
"46",2102,46,1,3,"Male","Male","statement"
"47",2102,47,3,2,"Male","Female","statement"
"48",2102,48,2,3,"Female","Male","statement"
"49",2102,49,3,7,"Male","Female","statement"
"50",2102,50,7,3,"Female","Male","statement"
"51",2102,51,3,1,"Male","Male","statement"
"52",2102,52,1,7,"Male","Female","statement"
"53",2102,53,7,2,"Female","Female","statement"
"54",2102,54,2,7,"Female","Female","question"
"55",2102,55,7,3,"Female","Male","question"
"56",2102,56,3,7,"Male","Female","statement"
"57",2102,57,7,2,"Female","Female","statement"
"58",2102,58,2,3,"Female","Male","backchannel"
"59",2102,59,3,7,"Male","Female","statement"
"60",2102,60,7,3,"Female","Male","statement"
"61",2102,61,3,1,"Male","Male","floor-grabber"
"62",2102,62,1,2,"Male","Female","statement"
"63",2102,63,2,3,"Female","Male","floor-grabber"
"64",2102,64,3,7,"Male","Female","statement"
"65",2102,65,7,0,"Female","Unspecified","statement"
"66",2102,66,7,1,"Female","Male","statement"
"67",2102,67,1,7,"Male","Female","statement"
"68",2102,68,7,1,"Female","Male","question"
"69",2102,69,1,3,"Male","Male","statement"
"70",2102,70,3,1,"Male","Male","statement"
"71",2102,71,1,2,"Male","Female","statement"
"72",2102,72,2,1,"Female","Male","statement"
"73",2102,73,1,5,"Male","Male","statement"
"74",2102,74,5,1,"Male","Male","floor-grabber"
"75",2102,75,1,3,"Male","Male","statement"
"76",2102,76,3,5,"Male","Male","question"
"77",2102,77,5,6,"Male","Male","statement"
"78",2102,78,6,4,"Male","Female","question"
"79",2102,79,4,3,"Female","Male","statement"
"80",2102,80,3,4,"Male","Female","statement"
"81",2102,81,4,3,"Female","Male","statement"
"82",2102,82,3,5,"Male","Male","statement"
"83",2102,83,5,1,"Male","Male","statement"
"84",2102,84,1,3,"Male","Male","statement"
"85",2102,85,3,5,"Male","Male","statement"
"86",2102,86,5,1,"Male","Male","statement"
"87",2102,87,1,5,"Male","Male","statement"
"88",2102,88,5,3,"Male","Male","statement"
"89",2102,89,3,1,"Male","Male","statement"
"90",2102,90,1,2,"Male","Female","question"
"91",2102,91,2,7,"Female","Female","disruption"
"92",2102,92,7,1,"Female","Male","statement"
"93",2102,93,1,2,"Male","Female","question"
"94",2102,94,2,3,"Female","Male","backchannel"
"95",2102,95,3,6,"Male","Male","statement"
"96",2102,96,6,2,"Male","Female","floor-grabber"
"97",2102,97,2,3,"Female","Male","statement"
"98",2102,98,3,6,"Male","Male","statement"
"99",2102,99,6,1,"Male","Male","disruption"
"100",2102,100,1,7,"Male","Female","statement"
"101",2102,101,7,1,"Female","Male","statement"
"102",2102,102,1,3,"Male","Male","statement"
"103",2102,103,3,1,"Male","Male","statement"
"104",2102,104,1,1,"Male","Male","statement"
"105",2102,105,1,5,"Male","Male","statement"
"106",2102,106,5,2,"Male","Female","statement"
"107",2102,107,2,3,"Female","Male","statement"
"108",2102,108,3,7,"Male","Female","statement"
"109",2102,109,7,1,"Female","Male","question"
"110",2102,110,1,1,"Male","Male","statement"
"111",2102,111,1,3,"Male","Male","statement"
"112",2102,112,3,2,"Male","Female","statement"
"113",2102,113,2,7,"Female","Female","statement"
"114",2102,114,7,3,"Female","Male","statement"
"115",2102,115,3,1,"Male","Male","statement"
"116",2102,116,1,3,"Male","Male","statement"
"117",2102,117,3,5,"Male","Male","disruption"
"118",2102,118,5,3,"Male","Male","statement"
"119",2102,119,3,2,"Male","Female","statement"
"120",2102,120,2,3,"Female","Male","statement"
"121",2102,121,3,2,"Male","Female","statement"
"122",2102,122,2,3,"Female","Male","statement"
"123",2102,123,3,1,"Male","Male","question"
"124",2102,124,1,5,"Male","Male","statement"
"125",2102,125,5,1,"Male","Male","statement"
"126",2102,126,1,2,"Male","Female","statement"
"127",2102,127,2,1,"Female","Male","statement"
"128",2102,128,1,6,"Male","Male","statement"
"129",2102,129,6,1,"Male","Male","question"
"130",2102,130,1,5,"Male","Male","statement"
"131",2102,131,5,1,"Male","Male","statement"
"132",2102,132,1,3,"Male","Male","floor-grabber"
"133",2102,133,3,1,"Male","Male","statement"
"134",2102,134,1,3,"Male","Male","statement"
"135",2102,135,3,1,"Male","Male","question"
"136",2102,136,1,5,"Male","Male","statement"
"137",2102,137,5,1,"Male","Male","question"
"138",2102,138,1,7,"Male","Female","statement"
"139",2102,139,7,5,"Female","Male","question"
"140",2102,140,5,3,"Male","Male","statement"
"141",2102,141,3,2,"Male","Female","statement"
"142",2102,142,2,3,"Female","Male","statement"
"143",2102,143,3,1,"Male","Male","statement"
"144",2102,144,1,2,"Male","Female","statement"
"145",2102,145,2,5,"Female","Male","backchannel"
"146",2102,146,5,1,"Male","Male","statement"
"147",2102,147,1,2,"Male","Female","statement"
"148",2102,148,2,7,"Female","Female","backchannel"
"149",2102,149,7,6,"Female","Male","backchannel"
"150",2102,150,6,5,"Male","Male","statement"
"151",2102,151,5,3,"Male","Male","floor-grabber"
"152",2102,152,3,5,"Male","Male","floor-grabber"
"153",2102,153,5,1,"Male","Male","statement"
"154",2102,154,1,6,"Male","Male","statement"
"155",2102,155,6,1,"Male","Male","statement"
"156",2102,156,1,2,"Male","Female","statement"
"157",2102,157,2,1,"Female","Male","statement"
"158",2102,158,1,2,"Male","Female","statement"
"159",2102,159,2,1,"Female","Male","statement"
"160",2102,160,1,3,"Male","Male","statement"
"161",2102,161,3,2,"Male","Female","floor-grabber"
"162",2102,162,2,3,"Female","Male","backchannel"
"163",2102,163,3,5,"Male","Male","question"
"164",2102,164,5,2,"Male","Female","statement"
"165",2102,165,2,1,"Female","Male","floor-grabber"
"166",2102,166,1,2,"Male","Female","statement"
"167",2102,167,2,3,"Female","Male","statement"
"168",2102,168,3,2,"Male","Female","question"
"169",2102,169,2,5,"Female","Male","statement"
"170",2102,170,5,3,"Male","Male","backchannel"
"171",2102,171,3,1,"Male","Male","question"
"172",2102,172,1,3,"Male","Male","statement"
"173",2102,173,3,3,"Male","Male","statement"
"174",2102,174,3,1,"Male","Male","backchannel"
"175",2102,175,1,3,"Male","Male","statement"
"176",2102,176,3,5,"Male","Male","statement"
"177",2102,177,5,1,"Male","Male","statement"
"178",2102,178,1,5,"Male","Male","statement"
"179",2102,179,5,1,"Male","Male","statement"
"180",2102,180,1,5,"Male","Male","question"
"181",2102,181,5,1,"Male","Male","backchannel"
"182",2102,182,1,2,"Male","Female","question"
"183",2102,183,2,3,"Female","Male","backchannel"
"184",2102,184,3,1,"Male","Male","statement"
"185",2102,185,1,5,"Male","Male","statement"
"186",2102,186,5,1,"Male","Male","statement"
"187",2102,187,1,7,"Male","Female","statement"
"188",2102,188,7,6,"Female","Male","statement"
"189",2102,189,6,4,"Male","Female","question"
"190",2102,190,4,7,"Female","Female","statement"
"191",2102,191,7,4,"Female","Female","statement"
"192",2102,192,4,3,"Female","Male","statement"
"193",2102,193,3,1,"Male","Male","statement"
"194",2102,194,1,7,"Male","Female","statement"
"195",2102,195,7,4,"Female","Female","floor-grabber"
"196",2102,196,4,1,"Female","Male","floor-grabber"
"197",2102,197,1,3,"Male","Male","statement"
"198",2102,198,3,2,"Male","Female","statement"
"199",2102,199,2,1,"Female","Male","statement"
"200",2102,200,1,3,"Male","Male","statement"
"201",2102,201,3,1,"Male","Male","question"
"202",2102,202,1,3,"Male","Male","statement"
"203",2102,203,3,1,"Male","Male","statement"
"204",2102,204,1,1,"Male","Male","statement"
"205",2102,205,1,3,"Male","Male","disruption"
"206",2102,206,3,1,"Male","Male","statement"
"207",2102,207,1,7,"Male","Female","statement"
"208",2102,208,7,1,"Female","Male","statement"
"209",2102,209,1,3,"Male","Male","statement"
"210",2102,210,3,7,"Male","Female","question"
"211",2102,211,7,1,"Female","Male","statement"
"212",2102,212,1,3,"Male","Male","statement"
"213",2102,213,3,7,"Male","Female","statement"
"214",2102,214,7,3,"Female","Male","question"
"215",2102,215,3,7,"Male","Female","disruption"
"216",2102,216,7,1,"Female","Male","question"
"217",2102,217,1,4,"Male","Female","question"
"218",2102,218,4,1,"Female","Male","disruption"
"219",2102,219,1,5,"Male","Male","statement"
"220",2102,220,5,5,"Male","Male","statement"
"221",2102,221,5,1,"Male","Male","floor-grabber"
"222",2102,222,1,5,"Male","Male","statement"
"223",2102,223,5,3,"Male","Male","statement"
"224",2102,224,3,1,"Male","Male","question"
"225",2102,225,1,3,"Male","Male","statement"
"226",2102,226,3,1,"Male","Male","statement"
"227",2102,227,1,7,"Male","Female","statement"
"228",2102,228,7,1,"Female","Male","question"
"229",2102,229,1,7,"Male","Female","question"
"230",2102,230,7,1,"Female","Male","statement"
"231",2102,231,1,1,"Male","Male","floor-grabber"
"232",2102,232,1,7,"Male","Female","statement"
"233",2102,233,7,1,"Female","Male","question"
"234",2102,234,1,7,"Male","Female","statement"
"235",2102,235,7,4,"Female","Female","statement"
"236",2102,236,4,1,"Female","Male","question"
"237",2102,237,1,6,"Male","Male","statement"
"238",2102,238,6,7,"Male","Female","statement"
"239",2102,239,7,6,"Female","Male","statement"
"240",2102,240,6,3,"Male","Male","statement"
"241",2102,241,3,1,"Male","Male","statement"
"242",2102,242,1,7,"Male","Female","statement"
"243",2102,243,7,5,"Female","Male","floor-grabber"
"244",2102,244,5,3,"Male","Male","statement"
"245",2102,245,3,5,"Male","Male","disruption"
"246",2102,246,5,2,"Male","Female","statement"
"247",2102,247,2,5,"Female","Male","statement"
"248",2102,248,5,7,"Male","Female","statement"
"249",2102,249,7,3,"Female","Male","statement"
"250",2102,250,3,2,"Male","Female","statement"
"251",2102,251,2,5,"Female","Male","statement"
"252",2102,252,5,3,"Male","Male","statement"
"253",2102,253,3,1,"Male","Male","statement"
"254",2102,254,1,2,"Male","Female","statement"
"255",2102,255,2,3,"Female","Male","statement"
"256",2102,256,3,1,"Male","Male","floor-grabber"
"257",2102,257,1,3,"Male","Male","statement"
"258",2102,258,3,1,"Male","Male","statement"
"259",2102,259,1,5,"Male","Male","disruption"
"260",2102,260,5,3,"Male","Male","statement"
"261",2102,261,3,2,"Male","Female","statement"
"262",2102,262,2,1,"Female","Male","statement"
"263",2102,263,1,3,"Male","Male","statement"
"264",2102,264,3,2,"Male","Female","statement"
"265",2102,265,2,3,"Female","Male","floor-grabber"
"266",2102,266,3,2,"Male","Female","statement"
"267",2102,267,2,3,"Female","Male","floor-grabber"
"268",2102,268,3,1,"Male","Male","statement"
"269",2102,269,1,5,"Male","Male","statement"
"270",2102,270,5,2,"Male","Female","statement"
"271",2102,271,2,7,"Female","Female","statement"
"272",2102,272,7,2,"Female","Female","statement"
"273",2102,273,2,3,"Female","Male","floor-grabber"
"274",2102,274,3,4,"Male","Female","statement"
"275",2102,275,4,1,"Female","Male","question"
"276",2102,276,1,4,"Male","Female","statement"
"277",2102,277,4,1,"Female","Male","question"
"278",2102,278,1,5,"Male","Male","statement"
"279",2102,279,5,1,"Male","Male","statement"
"280",2102,280,1,3,"Male","Male","disruption"
"281",2102,281,3,2,"Male","Female","statement"
"282",2102,282,2,3,"Female","Male","statement"
"283",2102,283,3,2,"Male","Female","statement"
"284",2102,284,2,3,"Female","Male","statement"
"285",2102,285,3,1,"Male","Male","statement"
"286",2102,286,1,3,"Male","Male","statement"
"287",2102,287,3,6,"Male","Male","statement"
"288",2102,288,6,7,"Male","Female","statement"
"289",2102,289,7,7,"Female","Female","statement"
"290",2102,290,7,1,"Female","Male","floor-grabber"
"291",2102,291,1,2,"Male","Female","statement"
"292",2102,292,2,3,"Female","Male","statement"
"293",2102,293,3,2,"Male","Female","statement"
"294",2102,294,2,1,"Female","Male","question"
"295",2102,295,1,4,"Male","Female","statement"
"296",2102,296,4,2,"Female","Female","statement"
"297",2102,297,2,4,"Female","Female","statement"
"298",2102,298,4,1,"Female","Male","statement"
"299",2102,299,1,2,"Male","Female","statement"
"300",2102,300,2,4,"Female","Female","statement"
"301",2102,301,4,3,"Female","Male","statement"
"302",2102,302,3,2,"Male","Female","statement"
"303",2102,303,2,7,"Female","Female","statement"
"304",2102,304,7,7,"Female","Female","disruption"
"305",2102,305,7,1,"Female","Male","question"
"306",2102,306,1,7,"Male","Female","statement"
"307",2102,307,7,3,"Female","Male","statement"
"308",2102,308,3,6,"Male","Male","statement"
"309",2102,309,6,1,"Male","Male","statement"
"310",2102,310,1,2,"Male","Female","statement"
"311",2102,311,2,6,"Female","Male","statement"
"312",2102,312,6,1,"Male","Male","statement"
"313",2102,313,1,1,"Male","Male","statement"
"314",2102,314,1,4,"Male","Female","floor-grabber"
"315",2102,315,4,6,"Female","Male","statement"
"316",2102,316,6,4,"Male","Female","statement"
"317",2102,317,4,3,"Female","Male","statement"
"318",2102,318,3,6,"Male","Male","statement"
"319",2102,319,6,1,"Male","Male","statement"
"320",2102,320,1,4,"Male","Female","statement"
"321",2102,321,4,3,"Female","Male","statement"
"322",2102,322,3,4,"Male","Female","statement"
"323",2102,323,4,1,"Female","Male","backchannel"
"324",2102,324,1,3,"Male","Male","statement"
"325",2102,325,3,7,"Male","Female","backchannel"
"326",2102,326,7,3,"Female","Male","statement"
"327",2102,327,3,3,"Male","Male","question"
"328",2102,328,3,7,"Male","Female","statement"
"329",2102,329,7,1,"Female","Male","statement"
"330",2102,330,1,2,"Male","Female","statement"
"331",2102,331,2,3,"Female","Male","statement"
"332",2102,332,3,7,"Male","Female","statement"
"333",2102,333,7,3,"Female","Male","statement"
"334",2102,334,3,5,"Male","Male","statement"
"335",2102,335,5,2,"Male","Female","floor-grabber"
"336",2102,336,2,3,"Female","Male","statement"
"337",2102,337,3,2,"Male","Female","statement"
"338",2102,338,2,1,"Female","Male","statement"
"339",2102,339,1,2,"Male","Female","floor-grabber"
"340",2102,340,2,7,"Female","Female","statement"
"341",2102,341,7,2,"Female","Female","statement"
"342",2102,342,2,7,"Female","Female","disruption"
"343",2102,343,7,6,"Female","Male","statement"
"344",2102,344,6,3,"Male","Male","statement"
"345",2102,345,3,7,"Male","Female","question"
"346",2102,346,7,3,"Female","Male","statement"
"347",2102,347,3,7,"Male","Female","statement"
"348",2102,348,7,3,"Female","Male","statement"
"349",2102,349,3,7,"Male","Female","statement"
"350",2102,350,7,7,"Female","Female","question"
"351",2102,351,7,1,"Female","Male","statement"
"352",2102,352,1,7,"Male","Female","question"
"353",2102,353,7,3,"Female","Male","statement"
"354",2102,354,3,5,"Male","Male","statement"
"355",2102,355,5,3,"Male","Male","statement"
"356",2102,356,3,1,"Male","Male","statement"
"357",2102,357,1,7,"Male","Female","statement"
"358",2102,358,7,3,"Female","Male","statement"
"359",2102,359,3,3,"Male","Male","statement"
"360",2102,360,3,6,"Male","Male","statement"
"361",2102,361,6,1,"Male","Male","question"
"362",2102,362,1,6,"Male","Male","statement"
"363",2102,363,6,1,"Male","Male","question"
"364",2102,364,1,6,"Male","Male","statement"
"365",2102,365,6,1,"Male","Male","disruption"
"366",2102,366,1,3,"Male","Male","statement"
"367",2102,367,3,1,"Male","Male","statement"
"368",2102,368,1,1,"Male","Male","statement"
"369",2102,369,1,6,"Male","Male","floor-grabber"
"370",2102,370,6,3,"Male","Male","statement"
"371",2102,371,3,7,"Male","Female","disruption"
"372",2102,372,7,6,"Female","Male","question"
"373",2102,373,6,6,"Male","Male","statement"
"374",2102,374,6,7,"Male","Female","statement"
"375",2102,375,7,6,"Female","Male","statement"
"376",2102,376,6,7,"Male","Female","question"
"377",2102,377,7,3,"Female","Male","statement"
"378",2102,378,3,6,"Male","Male","statement"
"379",2102,379,6,4,"Male","Female","statement"
"380",2102,380,4,1,"Female","Male","question"
"381",2102,381,1,4,"Male","Female","question"
"382",2102,382,4,1,"Female","Male","statement"
"383",2102,383,1,6,"Male","Male","statement"
"384",2102,384,6,1,"Male","Male","question"
"385",2102,385,1,7,"Male","Female","statement"
"386",2102,386,7,3,"Female","Male","statement"
"387",2102,387,3,1,"Male","Male","statement"
"388",2102,388,1,3,"Male","Male","statement"
"389",2102,389,3,1,"Male","Male","statement"
"390",2102,390,1,3,"Male","Male","statement"
"391",2102,391,3,4,"Male","Female","statement"
"392",2102,392,4,1,"Female","Male","question"
"393",2102,393,1,4,"Male","Female","statement"
"394",2102,394,4,1,"Female","Male","statement"
"395",2102,395,1,7,"Male","Female","floor-grabber"
"396",2102,396,7,1,"Female","Male","statement"
"397",2102,397,1,3,"Male","Male","statement"
"398",2102,398,3,2,"Male","Female","floor-grabber"
"399",2102,399,2,1,"Female","Male","statement"
"400",2102,400,1,2,"Male","Female","statement"
"401",2102,401,2,7,"Female","Female","statement"
"402",2102,402,7,1,"Female","Male","statement"
"403",2102,403,1,1,"Male","Male","statement"
"404",2102,404,1,6,"Male","Male","statement"
"405",2102,405,6,1,"Male","Male","question"
"406",2102,406,1,6,"Male","Male","statement"
"407",2102,407,6,1,"Male","Male","statement"
"408",2102,408,1,1,"Male","Male","statement"
"409",2102,409,1,6,"Male","Male","question"
"410",2102,410,6,1,"Male","Male","statement"
"411",2102,411,1,7,"Male","Female","statement"
"412",2102,412,7,6,"Female","Male","question"
"413",2102,413,6,2,"Male","Female","statement"
"414",2102,414,2,7,"Female","Female","statement"
"415",2102,415,7,4,"Female","Female","statement"
"416",2102,416,4,1,"Female","Male","question"
"417",2102,417,1,4,"Male","Female","statement"
"418",2102,418,4,3,"Female","Male","floor-grabber"
"419",2102,419,3,1,"Male","Male","question"
"420",2102,420,1,3,"Male","Male","statement"
"421",2102,421,3,6,"Male","Male","statement"
"422",2102,422,6,6,"Male","Male","statement"
"423",2102,423,6,4,"Male","Female","disruption"
"424",2102,424,4,2,"Female","Female","statement"
"425",2102,425,2,3,"Female","Male","statement"
"426",2102,426,3,7,"Male","Female","statement"
"427",2102,427,7,3,"Female","Male","question"
"428",2102,428,3,7,"Male","Female","statement"
"429",2102,429,7,3,"Female","Male","statement"
"430",2102,430,3,5,"Male","Male","statement"
"431",2102,431,5,2,"Male","Female","statement"
"432",2102,432,2,3,"Female","Male","backchannel"
"433",2102,433,3,6,"Male","Male","backchannel"
"434",2102,434,6,4,"Male","Female","question"
"435",2102,435,4,3,"Female","Male","statement"
"436",2102,436,3,6,"Male","Male","statement"
"437",2102,437,6,7,"Male","Female","statement"
"438",2102,438,7,6,"Female","Male","statement"
"439",2102,439,6,3,"Male","Male","floor-grabber"
"440",2102,440,3,3,"Male","Male","statement"
"441",2102,441,3,7,"Male","Female","statement"
"442",2102,442,7,6,"Female","Male","statement"
"443",2102,443,6,6,"Male","Male","statement"
"444",2102,444,6,2,"Male","Female","disruption"
"445",2102,445,2,3,"Female","Male","question"
"446",2102,446,3,6,"Male","Male","statement"
"447",2102,447,6,3,"Male","Male","statement"
"448",2102,448,3,6,"Male","Male","statement"
"449",2102,449,6,4,"Male","Female","statement"
"450",2102,450,4,6,"Female","Male","question"
"451",2102,451,6,4,"Male","Female","disruption"
"452",2102,452,4,5,"Female","Male","statement"
"453",2102,453,5,2,"Male","Female","statement"
"454",2102,454,2,6,"Female","Male","statement"
"455",2102,455,6,5,"Male","Male","statement"
"456",2102,456,5,4,"Male","Female","statement"
"457",2102,457,4,6,"Female","Male","question"
"458",2102,458,6,6,"Male","Male","statement"
"459",2102,459,6,7,"Male","Female","statement"
"460",2102,460,7,6,"Female","Male","statement"
"461",2102,461,6,6,"Male","Male","question"
"462",2102,462,6,2,"Male","Female","question"
"463",2102,463,2,6,"Female","Male","question"
"464",2102,464,6,3,"Male","Male","statement"
"465",2102,465,3,7,"Male","Female","statement"
"466",2102,466,7,6,"Female","Male","statement"
"467",2102,467,6,4,"Male","Female","statement"
"468",2102,468,4,6,"Female","Male","statement"
"469",2102,469,6,6,"Male","Male","statement"
"470",2102,470,6,5,"Male","Male","disruption"
"471",2102,471,5,5,"Male","Male","statement"
"472",2102,472,5,2,"Male","Female","question"
"473",2102,473,2,1,"Female","Male","statement"
"474",2102,474,1,5,"Male","Male","statement"
"475",2102,475,5,1,"Male","Male","question"
"476",2102,476,1,5,"Male","Male","statement"
"477",2102,477,5,1,"Male","Male","floor-grabber"
"478",2102,478,1,5,"Male","Male","question"
"479",2102,479,5,2,"Male","Female","statement"
"480",2102,480,2,5,"Female","Male","question"
"481",2102,481,5,2,"Male","Female","statement"
"482",2102,482,2,1,"Female","Male","statement"
"483",2102,483,1,5,"Male","Male","floor-grabber"
"484",2102,484,5,2,"Male","Female","statement"
"485",2102,485,2,5,"Female","Male","statement"
"486",2102,486,5,2,"Male","Female","statement"
"487",2102,487,2,1,"Female","Male","statement"
"488",2102,488,1,5,"Male","Male","question"
"489",2102,489,5,4,"Male","Female","backchannel"
"490",2102,490,4,5,"Female","Male","statement"
"491",2102,491,5,4,"Male","Female","statement"
"492",2102,492,4,1,"Female","Male","statement"
"493",2102,493,1,6,"Male","Male","statement"
"494",2102,494,6,6,"Male","Male","statement"
"495",2102,495,6,2,"Male","Female","floor-grabber"
"496",2102,496,2,6,"Female","Male","statement"
"497",2102,497,6,5,"Male","Male","statement"
"498",2102,498,5,6,"Male","Male","statement"
"499",2102,499,6,3,"Male","Male","question"
"500",2102,500,3,6,"Male","Male","statement"
"501",2102,501,6,2,"Male","Female","statement"
"502",2102,502,2,6,"Female","Male","statement"
"503",2102,503,6,3,"Male","Male","statement"
"504",2102,504,3,3,"Male","Male","floor-grabber"
"505",2102,505,3,6,"Male","Male","disruption"
"506",2102,506,6,1,"Male","Male","statement"
"507",2102,507,1,1,"Male","Male","statement"
"508",2102,508,1,3,"Male","Male","statement"
"509",2102,509,3,6,"Male","Male","statement"
"510",2102,510,6,5,"Male","Male","statement"
"511",2102,511,5,1,"Male","Male","disruption"
"512",2102,512,1,5,"Male","Male","statement"
"513",2102,513,5,7,"Male","Female","statement"
"514",2102,514,7,6,"Female","Male","question"
"515",2102,515,6,5,"Male","Male","statement"
"516",2102,516,5,2,"Male","Female","statement"
"517",2102,517,2,7,"Female","Female","statement"
"518",2102,518,7,6,"Female","Male","statement"
"519",2102,519,6,7,"Male","Female","statement"
"520",2102,520,7,3,"Female","Male","statement"
"521",2102,521,3,6,"Male","Male","statement"
"522",2102,522,6,7,"Male","Female","question"
"523",2102,523,7,6,"Female","Male","statement"
"524",2102,524,6,5,"Male","Male","statement"
"525",2102,525,5,5,"Male","Male","statement"
"526",2102,526,5,1,"Male","Male","question"
"527",2102,527,1,7,"Male","Female","statement"
"528",2102,528,7,2,"Female","Female","statement"
"529",2102,529,2,1,"Female","Male","floor-grabber"
"530",2102,530,1,3,"Male","Male","statement"
"531",2102,531,3,1,"Male","Male","statement"
"532",2102,532,1,7,"Male","Female","statement"
"533",2102,533,7,3,"Female","Male","statement"
"534",2102,534,3,7,"Male","Female","statement"
"535",2102,535,7,3,"Female","Male","question"
"536",2102,536,3,7,"Male","Female","statement"
"537",2102,537,7,4,"Female","Female","question"
"538",2102,538,4,6,"Female","Male","statement"
"539",2102,539,6,7,"Male","Female","statement"
"540",2102,540,7,6,"Female","Male","statement"
"541",2102,541,6,7,"Male","Female","disruption"
"542",2102,542,7,6,"Female","Male","statement"
"543",2102,543,6,3,"Male","Male","statement"
"544",2102,544,3,6,"Male","Male","statement"
"545",2102,545,6,7,"Male","Female","statement"
"546",2102,546,7,3,"Female","Male","statement"
"547",2102,547,3,4,"Male","Female","disruption"
"548",2102,548,4,3,"Female","Male","disruption"
"549",2102,549,3,7,"Male","Female","statement"
"550",2102,550,7,3,"Female","Male","floor-grabber"
"551",2102,551,3,6,"Male","Male","statement"
"552",2102,552,6,7,"Male","Female","disruption"
"553",2102,553,7,7,"Female","Female","statement"
"554",2102,554,7,6,"Female","Male","statement"
"555",2102,555,6,4,"Male","Female","statement"
"556",2102,556,4,7,"Female","Female","floor-grabber"
"557",2102,557,7,6,"Female","Male","statement"
"558",2102,558,6,6,"Male","Male","statement"
"559",2102,559,6,4,"Male","Female","statement"
"560",2102,560,4,6,"Female","Male","statement"
"561",2102,561,6,6,"Male","Male","statement"
"562",2102,562,6,6,"Male","Male","statement"
"563",2102,563,6,5,"Male","Male","statement"
"564",2102,564,5,6,"Male","Male","statement"
"565",2102,565,6,7,"Male","Female","question"
"566",2102,566,7,5,"Female","Male","statement"
"567",2102,567,5,3,"Male","Male","statement"
"568",2102,568,3,6,"Male","Male","question"
"569",2102,569,6,5,"Male","Male","statement"
"570",2102,570,5,6,"Male","Male","statement"
"571",2102,571,6,5,"Male","Male","question"
"572",2102,572,5,6,"Male","Male","statement"
"573",2102,573,6,4,"Male","Female","floor-grabber"
"574",2102,574,4,6,"Female","Male","statement"
"575",2102,575,6,6,"Male","Male","statement"
"576",2102,576,6,6,"Male","Male","statement"
"577",2102,577,6,4,"Male","Female","statement"
"578",2102,578,4,6,"Female","Male","statement"
"579",2102,579,6,3,"Male","Male","floor-grabber"
"580",2102,580,3,2,"Male","Female","statement"
"581",2102,581,2,3,"Female","Male","statement"
"582",2102,582,3,5,"Male","Male","statement"
"583",2102,583,5,7,"Male","Female","statement"
"584",2102,584,7,3,"Female","Male","question"
"585",2102,585,3,5,"Male","Male","statement"
"586",2102,586,5,3,"Male","Male","statement"
"587",2102,587,3,1,"Male","Male","question"
"588",2102,588,1,1,"Male","Male","statement"
"589",2102,589,1,2,"Male","Female","statement"
"590",2102,590,2,1,"Female","Male","statement"
"591",2102,591,1,7,"Male","Female","statement"
"592",2102,592,7,3,"Female","Male","statement"
"593",2102,593,3,1,"Male","Male","statement"
"594",2102,594,1,6,"Male","Male","statement"
"595",2102,595,6,1,"Male","Male","question"
"596",2102,596,1,6,"Male","Male","statement"
"597",2102,597,6,4,"Male","Female","question"
"598",2102,598,4,1,"Female","Male","statement"
"599",2102,599,1,3,"Male","Male","statement"
"600",2102,600,3,6,"Male","Male","question"
"601",2102,601,6,1,"Male","Male","question"
